repo,sha,author,date,message,additions,deletions,total_changes
jlevy/the-art-of-command-line,9363fe8228eb13ca902c1866e9c5129b32562d58,Veck Hsiao,2017-09-30T02:20:40Z,"Correct markup effect in README-zh-Hant.md  Change ""**enter **"" to "" **enter**"" for correcting the markup effect.",1,1,2
jlevy/the-art-of-command-line,299c1210919cf03ea55fdc45474de9bab49e4e43,ChristopherBiscardi,2017-09-19T22:22:17Z,mention jiq,1,0,1
jlevy/the-art-of-command-line,1003f5f77bdf364ad518aae2665754cbc6e1e987,Joshua Levy,2017-09-17T01:23:41Z,Merge pull request #519 from l3xx/patch-1  Edit README-ru.md,1,1,2
jlevy/the-art-of-command-line,3ec4d4c1d72536ec20d8841b35da0b0baa371fb8,Joshua Levy,2017-09-17T01:21:26Z,Merge pull request #523 from yssmcl/patch-2  Fix some errors in README-pt.md,13,13,26
jlevy/the-art-of-command-line,ddb55b09cc30d57ca694ec4096107d373911d9c9,Joshua Levy,2017-08-27T23:01:26Z,Merge pull request #518 from dspinellis/windows-reorganization-477  Reorganize Windows-only section per #477,51,17,68
jlevy/the-art-of-command-line,837bb80e263dbbfd9bafd802b6031f1d503f59a4,Joshua Levy,2017-08-27T22:58:06Z,Include `ack` and `rg` in addition to `ag`  Fixes #485,1,1,2
jlevy/the-art-of-command-line,2e037324e62ab53be60526cebe73af7d861aea38,yssmcl,2017-08-17T03:42:04Z,Fix some errors in README-pt.md,13,13,26
jlevy/the-art-of-command-line,c36108e33beb3ea277d7659c06f59e442ca5636f,Pravdomil,2017-07-13T15:56:06Z,typo,12,12,24
jlevy/the-art-of-command-line,0c94e97383f28d04971af3172bd07341d8acbb02,lcmtwn,2017-07-09T12:14:06Z,fix typo and formatting in zh-Hant translation,7,7,14
jlevy/the-art-of-command-line,d628f4f0f49c45c6207e2cb2ebeb9305a51b58ba,Mikhail Letunovskiy,2017-06-12T11:43:48Z,Update README-ru.md  Изменил фразу на более точную,1,1,2
jlevy/the-art-of-command-line,fb3b8916eef50ff18fb2d1924d48f234a6412dbe,Mikhail Letunovskiy,2017-06-12T09:42:19Z,Edit README-ru.md  Фраза звучала не по русски,1,1,2
jlevy/the-art-of-command-line,66fcea0e42dc47750b7bbf7d0ec355a972cb738f,Diomidis Spinellis,2017-06-05T09:25:43Z,Reorganize Windows-only section per #477,51,17,68
jlevy/the-art-of-command-line,1da7448d830cfc299354b1400086948f075314bf,Joshua Levy,2017-06-03T17:24:43Z,Merge pull request #510 from garak/patch-1  Fix Italian,2,2,4
